time;EEG_F3;EEG_Fz;EEG_F4;EEG_T7;EEG_C3;EEG_Cz;EEG_C4;EEG_T8;EEG_CP3;EEG_CP4;EEG_P3;EEG_Pz;EEG_P4;EEG_PO7;EEG_PO8;EEG_Oz;A_1_1;B_1_2;C_1_3;D_1_4;E_1_5;F_1_6;G_2_1;H_2_2;I_2_3;J_2_4;K_2_5;L_2_6;M_3_1;N_3_2;O_3_3;P_3_4;Q_3_5;R_3_6;S_4_1;T_4_2;U_4_3;V_4_4;W_4_5;X_4_6;Y_5_1;Z_5_2;Sp_5_3;1_5_4;2_5_5;3_5_6;4_6_1;5_6_2;6_6_3;7_6_4;8_6_5;9_6_6;StimulusType;SelectedTarget;StimulusBegin;CurrentTarget
50.6;-14.0;-10.9;-6.4;-9.4;-10.3;-10.0;-8.8;-6.8;-10.9;-10.2;-7.5;-9.4;-9.0;-6.4;-8.8;-9.1;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-15.5;-14.4;-11.5;-15.8;-13.0;-13.1;-10.8;-7.5;-13.1;-11.9;-9.4;-11.4;-10.2;-7.3;-9.1;-10.1;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-16.1;-14.6;-13.6;-17.7;-13.0;-12.7;-9.8;-5.8;-14.2;-10.6;-9.7;-11.1;-9.1;-5.3;-6.5;-8.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-15.5;-14.4;-13.0;-16.1;-13.1;-12.5;-9.0;-5.5;-14.7;-9.5;-10.2;-10.9;-7.7;-4.3;-3.5;-6.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-14.5;-15.1;-12.1;-13.6;-14.9;-13.1;-8.5;-6.4;-14.1;-8.8;-10.5;-10.6;-5.9;-5.5;-0.6;-4.8;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-13.3;-14.9;-11.2;-10.6;-15.9;-11.9;-6.4;-4.7;-12.8;-6.5;-9.6;-8.9;-3.2;-6.9;3.2;-3.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-11.3;-12.7;-9.1;-7.0;-14.2;-8.9;-3.5;-0.3;-12.1;-3.4;-8.3;-6.8;-0.7;-7.8;6.3;-1.1;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-9.2;-10.7;-6.4;-4.9;-12.0;-7.4;-3.0;2.5;-12.4;-2.3;-8.4;-6.2;0.0;-9.3;7.1;-0.6;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-9.4;-11.5;-5.8;-6.6;-11.7;-8.8;-5.4;1.6;-12.4;-3.4;-8.9;-6.7;-0.2;-11.4;6.6;-0.9;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.6;-13.3;-13.8;-8.4;-10.9;-12.6;-10.5;-7.3;-0.6;-11.7;-4.0;-8.4;-6.3;0.1;-12.1;6.7;-0.2;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-18.4;-15.2;-12.1;-14.4;-12.9;-10.7;-7.4;-2.4;-11.8;-3.7;-7.7;-5.5;0.3;-11.1;6.9;1.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-21.3;-16.0;-14.6;-15.9;-12.8;-11.5;-8.1;-5.3;-13.2;-4.6;-8.5;-6.4;-1.1;-10.6;5.4;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-20.8;-17.6;-15.9;-16.3;-13.7;-13.8;-10.5;-9.5;-13.9;-7.1;-9.7;-8.4;-3.1;-10.5;3.1;-2.7;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-18.0;-18.7;-16.3;-15.9;-14.2;-15.1;-11.6;-11.7;-12.2;-8.3;-8.8;-8.5;-3.4;-8.9;2.3;-4.3;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-13.7;-17.1;-15.1;-14.0;-12.4;-13.0;-9.6;-9.7;-9.6;-6.5;-6.1;-6.5;-2.1;-5.3;2.8;-3.6;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-9.1;-14.5;-12.6;-11.8;-9.4;-10.6;-7.5;-6.6;-8.7;-5.0;-4.8;-5.5;-2.0;-3.1;1.2;-3.8;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-6.9;-14.3;-11.1;-11.2;-8.5;-11.2;-8.4;-6.4;-9.2;-6.4;-6.0;-6.9;-3.8;-4.5;-3.0;-6.3;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-8.8;-16.0;-11.5;-11.8;-9.7;-13.0;-9.9;-7.7;-8.8;-8.1;-6.9;-8.0;-5.4;-6.5;-6.7;-8.3;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-11.9;-15.2;-10.9;-11.3;-9.3;-11.5;-8.1;-7.1;-6.9;-6.7;-5.2;-6.1;-4.6;-5.7;-7.2;-7.4;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-10.4;-9.9;-6.9;-8.7;-5.2;-6.3;-3.7;-5.5;-4.5;-3.2;-2.5;-2.9;-2.7;-2.6;-5.9;-5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-2.1;-2.4;-0.3;-5.3;0.9;-1.0;-0.2;-5.6;-1.4;-0.6;-0.0;-0.2;-1.1;0.1;-4.6;-3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;8.3;4.3;5.6;-1.9;6.8;3.5;2.3;-5.6;3.5;1.6;3.2;3.1;1.6;2.5;-2.2;-0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;14.9;10.2;10.0;2.3;12.1;9.2;6.7;-1.2;9.1;6.0;7.8;8.4;6.3;6.3;2.5;5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;16.1;14.9;13.8;7.4;16.2;15.0;12.3;7.5;12.3;11.3;11.6;13.6;11.0;10.4;7.5;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;13.0;15.6;16.3;10.9;16.1;16.6;14.7;14.8;11.1;13.3;11.1;14.6;12.5;10.9;9.3;14.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;7.3;11.0;14.7;9.7;10.1;12.2;12.0;16.3;7.0;10.6;6.6;11.0;10.3;6.5;7.4;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;1.9;4.8;10.1;4.7;2.3;6.6;8.3;14.3;2.6;7.1;1.6;6.6;7.0;1.0;4.6;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;0.7;2.5;7.6;-0.1;-1.1;4.6;7.6;12.4;-0.3;5.9;-1.3;3.8;4.7;-1.6;2.5;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;4.6;4.2;9.6;-2.0;0.3;5.4;8.6;10.3;-1.3;5.7;-2.4;2.1;3.0;-1.3;0.5;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;9.4;6.1;12.5;-0.4;2.7;5.5;8.2;6.6;0.1;4.6;-2.0;1.1;1.8;0.1;-1.6;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;10.3;6.0;12.3;3.8;3.5;4.8;6.8;3.6;2.7;3.4;0.0;1.3;1.5;2.3;-2.9;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;6.5;4.3;8.4;8.3;2.5;3.8;5.2;3.0;3.5;2.4;1.8;1.6;0.7;3.8;-4.1;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;1.0;1.1;3.4;10.0;0.2;1.1;2.0;2.1;0.4;-0.3;0.3;-0.9;-2.4;2.2;-7.4;-1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-2.4;-3.4;-1.0;8.0;-3.3;-3.9;-3.3;-1.3;-4.0;-5.2;-3.8;-5.9;-7.2;-2.7;-12.2;-6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.7;-3.0;-7.0;-3.9;4.8;-6.2;-7.9;-6.9;-3.9;-5.8;-8.5;-6.4;-9.2;-9.8;-7.4;-14.7;-10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;-1.7;-6.4;-3.5;4.3;-6.1;-6.8;-5.1;-1.8;-4.8;-6.8;-5.8;-8.4;-8.1;-8.5;-12.7;-10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;21000000.0
50.8;1.0;-2.1;0.7;7.0;-3.0;-2.0;0.3;3.0;-3.5;-2.2;-4.3;-5.6;-4.5;-7.5;-8.6;-8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;21000000.0
50.8;3.5;1.4;5.4;8.7;-0.4;0.9;3.5;5.4;-3.3;0.6;-4.6;-4.5;-1.9;-7.7;-5.6;-7.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;21000000.0
50.8;2.7;0.5;6.0;5.5;-1.1;-0.3;2.9;3.8;-3.4;0.5;-5.9;-4.9;-0.9;-9.5;-3.5;-7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;21000000.0
50.8;-1.8;-2.6;1.7;-1.1;-3.5;-2.6;1.2;1.4;-3.5;0.2;-6.4;-4.6;0.1;-10.4;-0.6;-6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;21000000.0
50.8;-6.1;-4.6;-3.0;-6.9;-4.6;-3.4;0.4;-0.2;-4.3;0.5;-6.3;-3.7;0.6;-9.8;2.2;-3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;21000000.0
50.8;-5.9;-5.5;-5.0;-10.1;-3.6;-4.1;-1.4;-2.4;-5.4;-0.6;-6.9;-3.8;-0.4;-9.7;2.5;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;21000000.0
50.8;-2.0;-6.8;-5.3;-11.4;-2.4;-6.0;-4.5;-5.3;-4.9;-3.3;-7.3;-4.6;-2.1;-10.4;0.9;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;21000000.0
50.8;1.3;-8.0;-5.2;-10.5;-1.4;-6.9;-6.1;-6.2;-2.4;-4.6;-5.4;-3.8;-2.4;-9.0;0.2;-1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;1.9;-7.3;-3.8;-6.9;-0.5;-5.3;-4.6;-4.0;-0.2;-3.4;-2.4;-1.7;-1.2;-4.7;0.8;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;1.0;-5.5;-1.0;-1.8;-0.6;-3.8;-2.9;-2.3;-0.1;-2.3;-1.1;-1.1;-0.7;-0.8;0.3;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;-1.4;-5.9;0.3;0.8;-3.5;-5.7;-4.3;-4.1;-1.6;-3.9;-2.7;-3.4;-2.1;-0.8;-2.8;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;-6.5;-8.9;-2.5;-1.0;-8.2;-9.5;-7.1;-7.1;-3.3;-6.7;-5.4;-6.8;-4.4;-3.6;-6.7;-5.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;-12.0;-10.7;-5.9;-5.4;-10.7;-10.6;-7.0;-6.6;-4.4;-6.8;-6.7;-8.4;-5.1;-5.1;-8.5;-9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;-12.2;-7.9;-4.5;-8.4;-8.1;-7.7;-3.2;-2.4;-4.0;-3.4;-6.1;-7.5;-2.9;-3.3;-6.9;-9.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;-5.4;-2.2;2.0;-8.3;-2.7;-3.0;1.4;1.9;-1.4;1.0;-4.0;-4.8;1.5;0.1;-2.7;-6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;3.3;3.1;8.3;-5.5;2.3;1.4;5.1;4.0;3.4;5.2;-0.4;-0.6;7.1;3.3;3.1;-0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;7.9;6.7;11.2;-0.9;6.0;5.6;8.1;4.2;7.6;9.0;3.5;4.0;11.6;5.9;8.6;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;7.9;9.1;11.7;4.7;8.1;8.6;9.9;2.8;8.7;10.8;5.4;6.4;12.9;6.5;10.9;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
50.8;6.1;9.6;11.2;9.1;7.9;8.3;8.9;-0.1;7.4;9.4;4.1;5.3;10.6;3.8;9.0;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000000.0
